OT,MT,DEP,SC,LAT,LON,SPOT
2023-05-14,2.8,12.0,1.0,29.55,130.0,トカラ列島近海
2023-05-14,2.5,14.0,1.0,29.55,130.0,トカラ列島近海
2023-05-14,2.7,11.0,1.0,29.56,130.0,トカラ列島近海
2023-05-14,2.2,10.0,1.0,29.55,129.59,トカラ列島近海
2023-05-14,2.7,11.0,1.0,29.55,130.02,トカラ列島近海
2023-05-14,3.2,12.0,3.0,29.55,130.0,トカラ列島近海
2023-05-13,2.0,10.0,1.0,29.55,130.0,トカラ列島近海
2023-05-13,2.3,9.0,1.0,29.55,130.02,トカラ列島近海
2023-05-13,2.6,1.0,1.0,29.57,129.59,トカラ列島近海
2023-05-13,2.0,9.0,1.0,29.55,130.0,トカラ列島近海
2023-05-13,2.5,10.0,1.0,37.31,137.08,能登半島沖
2023-05-13,2.8,13.0,2.0,29.55,130.0,トカラ列島近海
2023-05-13,2.6,11.0,1.0,29.55,130.01,トカラ列島近海
2023-05-13,2.4,13.0,1.0,29.56,130.01,トカラ列島近海
2023-05-13,2.1,12.0,1.0,29.56,130.0,トカラ列島近海
2023-05-13,2.9,13.0,2.0,29.55,130.0,トカラ列島近海
2023-05-13,3.2,13.0,1.0,29.55,130.01,トカラ列島近海
2023-05-13,2.3,13.0,1.0,29.54,130.01,トカラ列島近海
2023-05-13,2.2,11.0,1.0,29.55,130.0,トカラ列島近海
2023-05-13,2.8,24.0,1.0,35.28,138.56,山梨?東部?富士五湖
2023-05-13,2.5,11.0,1.0,29.56,129.59,トカラ列島近海
2023-05-13,2.1,7.0,1.0,29.55,130.01,トカラ列島近海
2023-05-13,2.8,15.0,2.0,29.55,129.59,トカラ列島近海
2023-05-13,2.5,11.0,1.0,29.56,130.0,トカラ列島近海
2023-05-13,2.8,11.0,2.0,29.55,129.59,トカラ列島近海
2023-05-13,2.9,5.0,1.0,29.55,130.02,トカラ列島近海
2023-05-13,3.6,9.0,3.0,29.55,130.0,トカラ列島近海
2023-05-13,2.6,12.0,1.0,29.54,130.0,トカラ列島近海
2023-05-13,5.1,12.0,5.0,29.55,130.0,トカラ列島近海
2023-05-13,3.3,9.0,1.0,37.34,137.16,能登半島沖
2023-05-13,2.5,11.0,1.0,29.55,130.01,トカラ列島近海
2023-05-13,3.1,41.0,1.0,33.28,132.24,愛媛?南予
2023-05-12,4.2,42.0,3.0,33.28,132.24,愛媛?南予
2023-05-12,2.5,7.0,1.0,37.29,137.17,石川?能登地方
2023-05-12,3.1,49.0,1.0,34.02,134.13,?島?北部
2023-05-12,2.6,13.0,1.0,37.32,137.19,能登半島沖
2023-05-12,3.3,12.0,2.0,37.3,137.14,石川?能登地方
2023-05-12,2.6,12.0,1.0,29.55,130.02,トカラ列島近海
2023-05-12,3.7,138.0,1.0,35.32,139.13,神奈川?西部
2023-05-12,2.9,8.0,1.0,40.02,140.32,秋田??陸北部
2023-05-12,2.9,6.0,1.0,37.09,140.05,福島?中通り
2023-05-12,2.8,11.0,1.0,37.32,137.17,能登半島沖
2023-05-12,2.5,7.0,1.0,37.29,137.17,石川?能登地方
2023-05-11,4.6,38.0,1.0,24.18,125.15,宮古島近海
2023-05-11,5.9,33.0,3.0,24.13,125.14,宮古島近海
2023-05-11,2.0,3.0,1.0,36.24,138.03,長野?中部
2023-05-11,3.7,40.0,2.0,35.52,140.31,千葉?北東部
2023-05-11,3.2,41.0,1.0,27.25,128.37,沖?本島近海
2023-05-11,2.3,6.0,1.0,37.25,137.18,富山?
2023-05-11,2.1,11.0,1.0,29.46,129.49,トカラ列島近海
2023-05-11,2.5,14.0,2.0,29.55,130.01,トカラ列島近海
2023-05-11,3.2,13.0,2.0,29.55,130.01,トカラ列島近海
2023-05-11,2.3,13.0,1.0,29.55,130.0,トカラ列島近海
2023-05-11,3.2,12.0,1.0,29.55,130.01,トカラ列島近海
2023-05-11,2.7,11.0,1.0,29.55,130.01,トカラ列島近海
2023-05-11,4.3,13.0,4.0,29.55,130.02,トカラ列島近海
2023-05-11,3.3,8.0,2.0,37.32,137.12,能登半島沖
2023-05-11,5.2,40.0,5.0,35.1,140.11,千葉?南部
2023-05-10,5.0,13.0,3.0,37.39,137.17,能登半島沖
2023-05-10,2.9,6.0,2.0,37.25,137.19,富山?
2023-05-10,3.9,66.0,3.0,35.43,139.59,千葉?北西部
2023-05-10,4.9,12.0,4.0,37.36,137.17,能登半島沖
2023-05-10,3.2,14.0,1.0,37.32,137.19,能登半島沖
2023-05-10,3.1,6.0,2.0,32.48,130.53,熊本?熊本地方
2023-05-09,1.7,6.0,1.0,37.26,137.19,富山?
2023-05-09,4.2,9.0,2.0,37.35,137.15,能登半島沖
2023-05-09,2.3,9.0,1.0,37.27,137.16,石川?能登地方
2023-05-09,4.4,14.0,3.0,37.31,137.19,石川?能登地方
2023-05-09,4.7,15.0,4.0,37.31,137.18,石川?能登地方
2023-05-09,3.4,52.0,1.0,26.21,127.21,沖?本島近海
2023-05-09,2.9,14.0,1.0,37.31,137.16,石川?能登地方
2023-05-08,3.8,13.0,2.0,37.31,137.18,石川?能登地方
2023-05-08,3.0,10.0,1.0,37.33,137.17,能登半島沖
2023-05-08,3.5,13.0,2.0,37.32,137.18,能登半島沖
2023-05-08,3.8,120.0,1.0,37.12,139.59,福島?中通り
2023-05-08,1.8,5.0,1.0,37.26,137.18,富山?
2023-05-08,1.8,7.0,1.0,41.29,140.11,渡島地方西部
2023-05-07,2.7,2.0,2.0,39.06,140.29,秋田??陸南部
2023-05-07,2.4,11.0,1.0,37.29,137.17,石川?能登地方
2023-05-07,1.8,5.0,1.0,37.26,137.18,富山?
2023-05-07,2.8,13.0,1.0,37.33,137.2,能登半島沖
2023-05-07,2.5,11.0,1.0,37.29,137.17,石川?能登地方
2023-05-07,3.5,9.0,1.0,37.34,137.15,能登半島沖
2023-05-07,2.5,12.0,1.0,37.3,137.17,石川?能登地方
2023-05-07,3.1,12.0,2.0,37.3,137.13,石川?能登地方
2023-05-07,3.0,12.0,1.0,37.31,137.14,能登半島沖
2023-05-06,4.1,12.0,2.0,37.35,137.16,能登半島沖
2023-05-06,2.8,12.0,1.0,37.33,137.19,能登半島沖
2023-05-06,2.5,12.0,1.0,37.3,137.15,石川?能登地方
2023-05-06,3.0,0.0,1.0,28.33,129.28,奄美大島近海
2023-05-06,3.1,11.0,2.0,37.31,137.16,石川?能登地方
2023-05-06,3.1,14.0,1.0,37.32,137.19,能登半島沖
2023-05-06,2.6,13.0,1.0,37.31,137.13,能登半島沖
2023-05-06,3.0,12.0,1.0,37.32,137.13,能登半島沖
2023-05-06,3.0,12.0,1.0,37.33,137.15,能登半島沖
2023-05-06,1.8,7.0,1.0,37.28,137.18,石川?能登地方
2023-05-06,3.3,10.0,1.0,37.35,137.16,能登半島沖
2023-05-06,3.6,12.0,2.0,37.32,137.14,能登半島沖
2023-05-06,2.9,13.0,1.0,37.33,137.19,能登半島沖
2023-05-05,2.6,13.0,1.0,37.3,137.12,石川?能登地方
2023-05-05,3.9,12.0,2.0,37.31,137.15,石川?能登地方
2023-05-05,4.3,14.0,4.0,37.3,137.12,石川?能登地方
2023-05-05,3.6,14.0,2.0,37.31,137.16,石川?能登地方
2023-05-05,3.8,13.0,3.0,37.31,137.15,石川?能登地方
2023-05-05,3.3,13.0,2.0,37.32,137.14,能登半島沖
2023-05-05,3.5,14.0,3.0,37.31,137.14,能登半島沖
2023-05-05,2.7,11.0,1.0,37.32,137.17,能登半島沖
2023-05-05,3.6,12.0,2.0,37.31,137.12,能登半島沖
2023-05-05,4.0,13.0,3.0,37.31,137.13,能登半島沖
2023-05-05,3.6,12.0,2.0,37.31,137.13,能登半島沖
2023-05-05,4.1,13.0,3.0,37.3,137.13,石川?能登地方
2023-05-05,3.8,12.0,3.0,37.31,137.13,能登半島沖
2023-05-05,3.4,13.0,1.0,37.32,137.15,能登半島沖
2023-05-05,3.3,14.0,2.0,37.31,137.18,石川?能登地方
2023-05-05,4.0,12.0,2.0,37.32,137.13,能登半島沖
2023-05-05,3.5,13.0,2.0,37.31,137.12,能登半島沖
2023-05-05,5.9,14.0,5.0,37.31,137.14,能登半島沖
2023-05-05,3.0,12.0,2.0,34.55,135.23,兵庫?南東部
2023-05-05,3.9,10.0,2.0,37.36,137.15,能登半島沖
2023-05-05,2.6,10.0,1.0,37.32,137.14,能登半島沖
2023-05-05,2.6,13.0,1.0,37.31,137.19,石川?能登地方
2023-05-05,3.3,13.0,2.0,37.31,137.18,石川?能登地方
2023-05-05,2.6,11.0,1.0,37.31,137.14,能登半島沖
2023-05-05,2.2,12.0,1.0,37.3,137.16,石川?能登地方
2023-05-05,3.4,13.0,2.0,37.31,137.19,石川?能登地方
2023-05-05,4.3,13.0,3.0,37.32,137.21,能登半島沖
2023-05-05,2.5,11.0,1.0,37.32,137.16,能登半島沖
2023-05-05,3.8,8.0,1.0,37.35,137.15,能登半島沖
2023-05-05,2.8,11.0,1.0,37.32,137.17,能登半島沖
2023-05-05,3.1,13.0,1.0,37.31,137.12,能登半島沖
2023-05-05,3.6,12.0,2.0,37.32,137.19,能登半島沖
2023-05-05,2.9,12.0,1.0,37.3,137.13,石川?能登地方
2023-05-05,2.8,13.0,1.0,37.31,137.13,能登半島沖
2023-05-05,2.6,12.0,1.0,37.3,137.18,石川?能登地方
2023-05-05,2.8,10.0,1.0,37.32,137.16,能登半島沖
2023-05-05,3.2,12.0,2.0,37.31,137.14,能登半島沖
2023-05-05,2.4,13.0,1.0,37.33,137.2,能登半島沖
2023-05-05,3.0,12.0,1.0,37.3,137.18,石川?能登地方
2023-05-05,2.6,12.0,1.0,37.31,137.16,石川?能登地方
2023-05-05,3.4,11.0,2.0,37.31,137.15,石川?能登地方
2023-05-05,3.0,11.0,1.0,37.33,137.18,能登半島沖
2023-05-05,2.2,13.0,1.0,37.3,137.18,石川?能登地方
2023-05-05,3.9,14.0,2.0,37.32,137.19,能登半島沖
2023-05-05,3.2,13.0,2.0,37.31,137.17,石川?能登地方
2023-05-05,2.9,13.0,1.0,37.31,137.14,能登半島沖
2023-05-05,3.4,13.0,2.0,37.31,137.14,能登半島沖
2023-05-05,3.0,12.0,1.0,37.31,137.13,能登半島沖
2023-05-05,3.5,12.0,2.0,37.33,137.2,能登半島沖
2023-05-05,3.5,12.0,2.0,37.33,137.19,能登半島沖
2023-05-05,3.5,12.0,2.0,37.31,137.13,能登半島沖
2023-05-05,2.9,14.0,1.0,37.33,137.19,能登半島沖
2023-05-05,3.0,12.0,1.0,37.31,137.18,石川?能登地方
2023-05-05,5.0,13.0,4.0,37.31,137.13,能登半島沖
2023-05-05,3.9,14.0,1.0,37.33,137.2,能登半島沖
2023-05-05,3.0,11.0,1.0,37.3,137.14,石川?能登地方
2023-05-05,3.4,14.0,1.0,37.31,137.17,石川?能登地方
2023-05-05,4.0,13.0,3.0,37.3,137.19,石川?能登地方
2023-05-05,6.5,12.0,6.0,37.32,137.18,能登半島沖
2023-05-05,3.2,8.0,1.0,36.49,140.35,茨城?北部
2023-05-05,2.4,9.0,1.0,34.04,135.21,和歌山?北部
2023-05-04,3.7,20.0,1.0,37.15,137.44,新潟?上中越沖
2023-05-04,2.2,3.0,1.0,34.12,135.14,和歌山?北部
2023-05-03,2.3,9.0,1.0,34.38,135.01,大阪?
2023-05-03,4.0,46.0,2.0,36.37,140.59,茨城?沖
2023-05-03,2.5,15.0,1.0,29.55,130.0,トカラ列島近海
2023-05-03,2.3,8.0,1.0,37.04,139.21,福島??津
2023-05-02,3.1,19.0,1.0,32.37,132.02,日向灘
2023-05-01,2.6,12.0,1.0,29.55,130.01,トカラ列島近海
2023-05-01,5.3,30.0,2.0,26.03,128.4,沖?本島近海
2023-05-01,3.0,9.0,2.0,29.56,130.01,トカラ列島近海
2023-05-01,2.6,11.0,1.0,37.31,137.19,石川?能登地方
2023-05-01,2.5,18.0,1.0,26.34,127.52,沖?本島近海
2023-05-01,5.0,31.0,1.0,26.0,128.36,沖?本島近海
2023-05-01,2.4,13.0,1.0,29.55,130.01,トカラ列島近海
2023-05-01,4.3,35.0,1.0,26.05,128.45,沖?本島近海
2023-05-01,6.4,18.0,2.0,26.02,128.44,沖?本島近海
2023-05-01,5.5,29.0,1.0,26.06,128.37,沖?本島近海
2023-05-01,4.8,31.0,1.0,26.04,128.39,沖?本島近海
2023-05-01,3.3,44.0,2.0,33.59,134.13,?島?北部
2023-05-01,4.2,53.0,3.0,36.26,140.38,茨城?沖
2023-05-01,3.3,16.0,2.0,27.33,128.5,奄美大島近海
2023-04-30,2.5,10.0,1.0,29.55,130.01,トカラ列島近海
2023-04-30,3.8,34.0,1.0,35.32,140.58,千葉?東方沖
2023-04-30,2.2,7.0,2.0,37.02,139.2,福島??津
2023-04-30,3.7,10.0,3.0,35.38,137.11,岐阜?美濃東部
2023-04-30,2.3,8.0,2.0,37.04,139.21,福島??津
2023-04-30,2.9,11.0,1.0,37.31,137.19,石川?能登地方
2023-04-30,4.7,16.0,1.0,26.01,128.46,沖?本島近海
2023-04-29,3.7,13.0,2.0,32.2,129.51,天草灘
2023-04-29,3.0,38.0,1.0,33.58,133.56,?島?北部
2023-04-29,3.8,13.0,2.0,32.2,129.51,天草灘
2023-04-28,2.4,5.0,1.0,36.31,139.21,群馬?南部
2023-04-28,2.9,8.0,3.0,41.28,140.11,渡島地方西部
2023-04-28,4.1,36.0,2.0,26.26,128.16,沖?本島近海
2023-04-27,5.5,32.0,2.0,26.07,128.37,沖?本島近海
2023-04-27,3.1,29.0,1.0,36.01,140.47,茨城?沖
2023-04-27,3.4,51.0,2.0,36.04,140.05,茨城?南部
2023-04-25,2.5,5.0,2.0,34.01,135.15,和歌山?北部
2023-04-25,2.2,7.0,2.0,37.02,139.22,福島??津
2023-04-25,2.7,19.0,1.0,32.14,132.08,日向灘
2023-04-25,2.5,8.0,1.0,35.22,136.53,愛知?西部
2023-04-24,2.8,8.0,1.0,32.47,130.33,有明海
2023-04-24,2.4,5.0,2.0,34.01,135.15,和歌山?北部
2023-04-24,3.6,41.0,1.0,33.28,132.42,愛媛?南予
2023-04-23,1.6,3.0,1.0,37.02,139.19,福島??津
2023-04-23,2.5,5.0,2.0,34.01,135.15,和歌山?北部
2023-04-23,2.7,10.0,1.0,34.55,133.57,岡山?北部
2023-04-22,2.5,7.0,2.0,37.28,137.17,石川?能登地方
2023-04-22,3.3,52.0,2.0,36.23,140.37,茨城?北部
2023-04-22,4.4,107.0,1.0,24.53,123.27,石垣島近海
2023-04-21,3.3,11.0,2.0,35.26,136.45,岐阜?美濃中西部
2023-04-21,1.8,4.0,1.0,35.57,137.34,長野?南部
2023-04-21,2.5,10.0,1.0,34.57,135.26,大阪府北部
2023-04-20,3.2,7.0,3.0,37.28,137.17,石川?能登地方
2023-04-20,2.9,10.0,1.0,33.58,135.05,和歌山?北部
2023-04-19,3.1,12.0,1.0,37.28,137.11,石川?能登地方
2023-04-18,2.1,11.0,1.0,29.46,129.5,トカラ列島近海
2023-04-18,3.2,46.0,1.0,26.4,127.46,沖?本島近海
2023-04-17,3.3,6.0,3.0,36.01,137.33,岐阜?飛?地方
2023-04-17,3.6,10.0,3.0,32.39,130.38,熊本?熊本地方
2023-04-16,3.4,37.0,1.0,31.26,131.27,大隅半島東方沖
2023-04-16,2.4,4.0,1.0,29.56,130.02,トカラ列島近海
2023-04-16,3.4,39.0,1.0,33.44,135.04,紀伊水道
2023-04-15,3.0,11.0,1.0,35.49,140.54,千葉?東方沖
2023-04-15,2.9,11.0,2.0,35.03,133.25,岡山?北部
2023-04-14,2.5,3.0,2.0,36.48,138.4,長野?北部
2023-04-14,2.9,13.0,1.0,37.31,137.12,能登半島沖
2023-04-13,3.3,39.0,1.0,35.16,136.52,愛知?西部
2023-04-13,2.3,3.0,2.0,34.01,135.14,和歌山?北部
2023-04-13,3.5,43.0,2.0,36.14,140.55,茨城?沖
2023-04-12,2.8,26.0,1.0,36.25,140.48,茨城?沖
2023-04-12,3.0,71.0,1.0,36.36,140.25,茨城?北部
2023-04-12,3.9,8.0,3.0,35.1,132.44,島根?東部
2023-04-12,2.6,8.0,1.0,35.46,137.06,岐阜?美濃中西部
2023-04-12,3.9,70.0,2.0,35.39,140.06,千葉?北西部
2023-04-11,2.3,23.0,1.0,37.21,138.44,新潟?中越地方
2023-04-10,3.2,13.0,1.0,37.28,137.09,石川?能登地方
2023-04-10,2.6,14.0,1.0,35.19,135.55,滋賀?北部
2023-04-10,3.3,53.0,1.0,26.19,127.19,沖?本島近海
2023-04-10,3.1,81.0,1.0,37.12,140.31,福島?中通り
2023-04-10,5.0,49.0,3.0,24.19,122.57,?那?島近海
2023-04-09,3.7,40.0,2.0,35.06,137.17,愛知?西部
2023-04-09,2.2,10.0,1.0,32.42,130.39,熊本?熊本地方
2023-04-09,2.3,6.0,1.0,34.02,134.29,?島?北部
2023-04-08,3.0,13.0,1.0,37.31,137.14,能登半島沖
2023-04-08,3.6,60.0,2.0,36.03,139.28,埼玉?北部
2023-04-08,3.6,88.0,1.0,37.04,140.58,福島?浜通り
2023-04-08,2.5,8.0,1.0,32.13,130.46,熊本?球磨地方
2023-04-07,3.8,9.0,3.0,32.32,130.4,熊本?熊本地方
2023-04-06,3.3,13.0,1.0,37.3,137.13,石川?能登地方
2023-04-06,2.2,11.0,1.0,29.56,130.01,トカラ列島近海
2023-04-05,3.6,84.0,1.0,35.29,140.03,千葉?北西部
2023-04-05,3.0,10.0,3.0,29.48,129.5,トカラ列島近海
2023-04-05,3.7,39.0,2.0,35.04,137.17,愛知?西部
2023-04-05,3.2,32.0,1.0,32.42,132.38,四?沖
2023-04-04,3.8,30.0,2.0,30.35,131.08,種子島近海
2023-04-04,2.0,5.0,1.0,36.03,137.31,岐阜?飛?地方
2023-04-04,3.3,96.0,1.0,36.08,140.19,茨城?南部
2023-04-04,2.5,8.0,1.0,34.09,135.07,紀伊水道
2023-04-03,2.7,9.0,1.0,32.56,131.02,熊本?阿蘇地方
2023-04-03,2.7,14.0,1.0,37.31,137.13,能登半島沖
2023-04-02,3.8,55.0,2.0,36.27,140.35,茨城?北部
2023-04-02,3.0,12.0,1.0,37.28,137.11,石川?能登地方
2023-04-01,2.8,6.0,1.0,37.39,140.02,福島??津
2023-04-01,3.1,11.0,2.0,32.44,130.35,有明海
2023-04-01,2.2,3.0,1.0,36.41,138.24,長野?北部
2023-04-01,4.0,27.0,1.0,38.18,138.51,新潟?下越沖
2023-04-01,4.9,28.0,3.0,38.18,138.51,新潟?下越沖
2023-04-01,2.5,13.0,1.0,29.55,130.01,トカラ列島近海
2023-04-01,3.6,10.0,2.0,35.44,140.48,千葉?北東部
2023-04-01,3.1,43.0,1.0,27.26,128.39,沖?本島近海
2023-03-31,2.8,12.0,1.0,37.32,137.13,能登半島沖
2023-03-31,3.3,55.0,1.0,33.56,135.25,和歌山?北部
2023-03-30,2.9,13.0,1.0,37.27,137.08,石川?能登地方
2023-03-30,2.7,13.0,1.0,37.27,137.08,石川?能登地方
2023-03-30,3.3,13.0,1.0,37.27,137.08,石川?能登地方
2023-03-29,3.0,12.0,1.0,37.28,137.08,石川?能登地方
2023-03-29,2.9,12.0,1.0,37.27,137.08,石川?能登地方
2023-03-29,3.4,13.0,3.0,37.31,137.18,石川?能登地方
2023-03-29,3.5,13.0,3.0,37.31,137.17,石川?能登地方
2023-03-29,4.1,13.0,3.0,37.31,137.18,石川?能登地方
2023-03-28,3.1,31.0,1.0,34.4,137.44,?岡?西部
2023-03-28,2.9,10.0,1.0,36.41,140.35,茨城?北部
2023-03-25,3.5,46.0,2.0,33.1,132.18,豊後水道
2023-03-25,3.1,13.0,1.0,37.3,137.12,石川?能登地方
2023-03-24,2.9,7.0,2.0,34.15,135.25,和歌山?北部
2023-03-24,4.7,83.0,4.0,36.25,140.18,茨城?北部
2023-03-24,3.1,13.0,1.0,37.31,137.13,能登半島沖
2023-03-24,2.9,10.0,1.0,35.16,133.07,島根?東部
2023-03-24,2.1,3.0,1.0,36.14,137.34,岐阜?飛?地方
2023-03-23,2.7,9.0,1.0,32.33,130.44,熊本?熊本地方
2023-03-23,3.4,9.0,2.0,32.33,130.44,熊本?熊本地方
2023-03-22,4.3,27.0,1.0,29.18,130.31,奄美大島北東沖
2023-03-22,3.9,19.0,1.0,32.14,132.07,日向灘
2023-03-22,2.2,8.0,1.0,35.59,137.19,岐阜?飛?地方
2023-03-21,3.3,10.0,2.0,36.2,137.58,長野?中部
2023-03-21,2.2,5.0,1.0,34.08,135.17,和歌山?北部
2023-03-20,2.3,12.0,1.0,37.29,137.13,石川?能登地方
2023-03-20,4.6,35.0,2.0,35.3,140.56,千葉?東方沖
2023-03-20,3.4,12.0,2.0,37.28,137.11,石川?能登地方
2023-03-20,3.3,18.0,1.0,28.13,129.23,奄美大島近海
2023-03-19,2.3,11.0,1.0,37.32,137.17,能登半島沖
2023-03-19,3.1,46.0,2.0,35.12,137.24,愛知?西部
2023-03-18,3.8,73.0,2.0,36.19,140.01,茨城?南部
2023-03-18,2.9,12.0,1.0,37.3,137.13,石川?能登地方
2023-03-18,2.4,7.0,1.0,37.04,140.26,福島?中通り
2023-03-16,2.5,4.0,1.0,37.35,140.05,福島??津
2023-03-15,2.8,28.0,1.0,33.54,135.31,和歌山?南部
2023-03-15,3.8,69.0,2.0,35.3,140.06,千葉?北西部
2023-03-15,4.1,46.0,3.0,36.05,139.55,茨城?南部
2023-03-15,2.9,27.0,1.0,35.41,140.49,千葉?東方沖
2023-03-15,3.3,27.0,1.0,35.41,140.5,千葉?東方沖
2023-03-14,3.5,48.0,1.0,24.2,122.58,?那?島近海
2023-03-14,3.0,27.0,1.0,35.41,140.49,千葉?東方沖
2023-03-14,4.2,7.0,2.0,36.46,140.33,茨城?北部
2023-03-14,3.0,11.0,1.0,37.3,137.12,石川?能登地方
2023-03-14,3.0,8.0,2.0,36.06,136.22,福井?嶺北
2023-03-13,2.4,9.0,1.0,35.54,137.36,長野?南部
2023-03-12,3.3,8.0,1.0,36.46,140.33,茨城?北部
2023-03-12,3.5,9.0,1.0,36.46,140.34,茨城?北部
2023-03-12,2.9,12.0,2.0,35.18,139.09,神奈川?西部
2023-03-12,4.3,91.0,2.0,26.47,126.54,沖?本島北西沖
2023-03-11,4.3,63.0,3.0,35.44,139.58,千葉?北西部
2023-03-10,3.1,13.0,1.0,35.09,140.09,千葉?南部
2023-03-09,3.3,46.0,1.0,33.47,135.08,紀伊水道
2023-03-09,3.4,107.0,1.0,33.2,131.33,伊予灘
2023-03-09,2.4,6.0,1.0,39.58,140.25,秋田??陸北部
2023-03-08,3.6,66.0,2.0,36.09,140.04,茨城?南部
2023-03-07,3.4,16.0,2.0,35.04,137.43,愛知?東部
2023-03-07,2.1,9.0,1.0,41.53,140.58,渡島地方東部
2023-03-07,2.3,8.0,1.0,33.47,134.08,?島?南部
2023-03-06,2.7,13.0,1.0,32.54,130.28,熊本?熊本地方
2023-03-06,2.8,11.0,1.0,31.59,130.1,天草灘
2023-03-06,3.0,16.0,1.0,26.19,127.44,沖?本島近海
2023-03-06,3.4,14.0,1.0,34.1,139.18,三宅島近海
2023-03-05,3.7,24.0,1.0,37.27,137.51,新潟?上中越沖
2023-03-05,2.8,11.0,2.0,34.53,138.21,駿河?
2023-03-04,2.9,10.0,1.0,32.0,130.11,鹿?島?薩摩地方
2023-03-04,2.8,10.0,1.0,36.41,140.36,茨城?北部
2023-03-04,2.4,11.0,1.0,34.47,139.16,伊豆大島近海
2023-03-04,3.0,8.0,2.0,34.47,139.15,伊豆大島近海
2023-03-04,2.8,12.0,2.0,34.48,139.16,伊豆大島近海
2023-03-04,3.3,68.0,1.0,35.41,140.08,千葉?北西部
2023-03-04,3.4,19.0,2.0,24.14,123.49,西表島付近
2023-03-03,3.8,16.0,2.0,33.14,139.28,八丈島近海
2023-03-03,3.2,21.0,1.0,26.3,127.12,沖?本島近海
2023-03-03,1.7,9.0,1.0,41.55,140.58,?浦?
2023-03-02,3.9,18.0,1.0,33.14,139.28,八丈島近海
2023-03-02,2.8,5.0,1.0,34.12,135.16,和歌山?北部
2023-03-02,5.0,14.0,3.0,33.14,139.26,八丈島近海
2023-03-02,3.5,40.0,1.0,36.14,141.0,茨城?沖
2023-03-02,3.5,85.0,1.0,35.58,140.48,茨城?沖
2023-03-01,4.1,49.0,2.0,35.44,140.37,千葉?北東部
2023-02-28,3.9,26.0,2.0,28.01,129.29,奄美大島近海
2023-02-28,3.3,40.0,1.0,35.53,140.52,茨城?沖
2023-02-28,4.5,40.0,3.0,35.53,140.52,茨城?沖
2023-02-28,2.3,11.0,1.0,37.29,137.18,石川?能登地方
2023-02-27,3.0,14.0,1.0,34.02,133.03,???海中部
2023-02-27,3.9,24.0,1.0,30.07,131.2,種子島南東沖
2023-02-27,2.7,12.0,1.0,37.31,137.16,石川?能登地方
2023-02-26,3.5,12.0,2.0,37.3,137.14,石川?能登地方
2023-02-26,4.0,12.0,3.0,37.31,137.14,能登半島沖
2023-02-25,4.9,29.0,3.0,27.07,126.39,沖?本島北西沖
2023-02-25,4.3,61.0,2.0,24.36,124.55,宮古島近海
2023-02-25,3.9,68.0,1.0,34.53,140.02,千葉?南東沖
2023-02-25,3.4,45.0,1.0,36.03,139.55,茨城?南部
2023-02-24,2.1,5.0,1.0,34.33,139.16,伊豆大島近海
2023-02-24,2.1,6.0,1.0,34.33,139.16,伊豆大島近海
2023-02-23,2.5,4.0,1.0,35.5,137.34,長野?南部
2023-02-22,3.0,15.0,1.0,34.5,134.44,兵庫?南西部
2023-02-22,4.4,133.0,1.0,25.02,123.21,石垣島北西沖
2023-02-21,2.7,11.0,1.0,37.31,137.16,石川?能登地方
2023-02-21,4.1,12.0,3.0,37.31,137.16,石川?能登地方
2023-02-21,2.2,5.0,1.0,34.06,135.13,和歌山?北部
2023-02-21,3.3,29.0,2.0,35.24,140.21,千葉?北東部
2023-02-21,3.2,13.0,2.0,37.3,137.13,石川?能登地方
2023-02-20,3.3,2.0,2.0,36.41,138.23,長野?北部
2023-02-20,3.4,49.0,2.0,32.46,131.52,大分?南部
2023-02-17,4.3,16.0,3.0,34.04,130.24,福岡?北西沖
2023-02-17,5.3,24.0,2.0,26.32,128.44,沖?本島近海
2023-02-17,2.8,16.0,1.0,35.32,138.01,長野?南部
2023-02-16,2.5,14.0,1.0,34.15,133.0,???海中部
2023-02-14,3.8,20.0,2.0,37.53,138.39,新潟?下越沖
2023-02-14,2.8,0.0,1.0,36.28,137.36,富山?東部
2023-02-14,3.0,15.0,1.0,35.36,140.47,千葉?東方沖
2023-02-14,2.5,10.0,1.0,32.45,130.44,熊本?熊本地方
2023-02-14,3.2,70.0,1.0,35.38,140.04,千葉?北西部
2023-02-13,3.4,50.0,1.0,30.13,130.35,種子島近海
2023-02-13,3.5,7.0,2.0,39.4,140.43,秋田??陸南部
2023-02-12,3.6,13.0,2.0,33.04,132.04,豊後水道
2023-02-12,2.6,6.0,1.0,35.08,134.19,岡山?北部
2023-02-11,2.1,8.0,1.0,32.45,130.46,熊本?熊本地方
2023-02-11,2.9,8.0,2.0,32.45,130.46,熊本?熊本地方
2023-02-11,3.3,11.0,3.0,32.45,130.44,熊本?熊本地方
2023-02-11,2.6,12.0,1.0,37.31,137.17,石川?能登地方
2023-02-10,2.3,10.0,1.0,34.28,139.14,新島?神津島近海
2023-02-10,3.6,11.0,2.0,35.19,133.18,鳥取?西部
2023-02-10,2.7,6.0,1.0,36.32,139.23,群馬?南部
2023-02-09,2.7,6.0,2.0,35.53,137.36,長野?南部
2023-02-09,3.9,10.0,3.0,32.45,130.52,熊本?熊本地方
2023-02-09,2.9,9.0,2.0,34.02,135.17,和歌山?北部
2023-02-09,2.5,9.0,1.0,35.34,136.25,岐阜?美濃中西部
