OT,MT,DEP,SC,LAT,LON,SPOT
2020-08-06,1.3,13.0,1,35.87,128.5,대구 달성군 북북동쪽 12km 지역
2020-08-06,1.3,8.0,1,36.08,128.09,경북 김천시 남남서쪽 7km 지역
2020-08-05,0.8,10.0,1,36.33,129.48,경북 영덕군 남동쪽 14km 해역
2020-08-05,1.2,7.0,1,35.8,129.34,경북 경주시 동남동쪽 12km 지역
2020-08-05,1.2,11.0,1,35.79,129.19,경북 경주시 남남서쪽 8km 지역
2020-08-05,1.4,8.0,1,36.08,129.33,경북 포항시 북구 북서쪽 5km 지역
2020-08-05,2.0,7.0,1,38.85,125.71,북한 황해북도 송림 북북동쪽 14km 지역
2020-08-04,1.3,6.0,1,35.77,129.31,경북 경주시 남동쪽 11km 지역
2020-08-03,0.8,13.0,1,36.12,129.35,경북 포항시 북구 북쪽 9km 지역
2020-08-03,1.2,8.0,1,35.78,129.31,경북 경주시 남동쪽 11km 지역
2020-08-02,1.8,19.0,2,36.76,128.47,경북 예천군 북쪽 11km 지역
2020-08-02,1.1,19.0,1,35.94,129.64,경북 포항시 남구 동남동쪽 26km 해역
2020-08-02,0.9,9.0,1,35.83,129.39,경북 경주시 동쪽 16km 지역
2020-08-02,1.5,11.0,1,35.72,128.36,경북 고령군 동쪽 9km 지역
2020-08-01,2.0,19.0,2,36.77,128.48,경북 예천군 북쪽 13km 지역
2020-08-01,1.4,13.0,1,33.86,127.51,전남 여수시 거문도 남동쪽 26km 해역
2020-08-01,2.0,17.0,1,38.65,127.16,북한 강원 평강 북북서쪽 29km 지역
2020-08-01,1.0,5.0,1,36.13,129.38,경북 포항시 북구 북쪽 10km 지역
2020-07-31,1.0,15.0,1,34.58,126.12,전남 진도군 북서쪽 17km 해역
2020-07-30,1.2,18.0,1,35.4,128.5,경남 창녕군 남쪽 16km 지역
2020-07-29,1.1,8.0,1,35.82,129.31,경북 경주시 동남동쪽 9km 지역
2020-07-29,1.4,9.0,1,36.1,129.35,경북 포항시 북구 북북서쪽 7km 지역
2020-07-28,1.1,15.0,1,37.91,128.96,강원 강릉시 북북동쪽 19km 해역
2020-07-28,1.2,17.0,1,36.47,127.91,경북 상주시 서북서쪽 23km 지역
2020-07-27,1.3,22.0,1,35.97,126.27,전북 군산시 어청도 동남동쪽 32km 해역
2020-07-27,1.2,7.0,1,38.46,127.66,북한 강원 회양 남쪽 28km 지역
2020-07-26,1.4,12.0,1,35.77,129.18,경북 경주시 남남서쪽 8km 지역
2020-07-26,1.5,16.0,1,35.77,129.19,경북 경주시 남남서쪽 8km 지역
2020-07-25,1.5,17.0,1,36.14,129.35,경북 포항시 북구 북쪽 11km 지역
2020-07-25,1.6,12.0,1,36.75,128.82,경북 안동시 북북동쪽 22km 지역
2020-07-25,2.2,7.0,1,34.06,125.54,전남 신안군 흑산도 남쪽 66km 해역
2020-07-24,1.7,10.0,1,37.37,128.85,강원 정선군 동쪽 17km 지역
2020-07-24,1.5,5.0,1,37.26,128.72,강원 정선군 남남동쪽 14km 지역
2020-07-24,1.5,24.0,1,33.24,127.16,제주 서귀포시 동쪽 56km 해역
2020-07-23,1.5,12.0,1,36.8,128.64,경북 영주시 동남동쪽 2km 지역
2020-07-23,1.3,20.0,1,36.53,129.64,경북 영덕군 동북동쪽 28km 해역
2020-07-23,1.6,18.0,1,36.53,129.65,경북 영덕군 동북동쪽 28km 해역
2020-07-23,1.6,14.0,1,35.88,128.51,대구 달성군 북북동쪽 14km 지역
2020-07-21,1.2,10.0,1,36.72,127.2,세종시 북북서쪽 16km 지역
2020-07-20,1.3,7.0,1,37.94,124.9,북한 황해남도 용연군 장산곶 남동쪽 28km 해역
2020-07-20,2.0,11.0,1,34.53,128.14,경남 남해군 남남동쪽 41km 해역
2020-07-18,1.4,11.0,1,36.08,129.34,경북 포항시 북구 북북서쪽 5km 지역
2020-07-17,1.2,13.0,1,35.74,128.22,경북 고령군 서북서쪽 4km 지역
2020-07-16,1.5,18.0,1,35.55,129.69,울산 동구 동북동쪽 25km 해역
2020-07-15,1.5,20.0,1,34.8,124.72,전남 신안군 흑산도 서북서쪽 71km 해역
2020-07-15,1.1,15.0,1,37.85,124.78,인천 옹진군 백령도 남동쪽 14km 해역
2020-07-14,1.5,20.0,1,35.41,127.58,전북 남원시 동쪽 17km 지역
2020-07-11,1.5,7.0,1,35.27,125.86,전남 영광군 서쪽 59km 해역
2020-07-10,1.1,13.0,1,36.66,127.84,충북 괴산군 남남동쪽 18km 지역
2020-07-09,1.7,21.0,1,35.42,127.58,전북 남원시 동쪽 17km 지역
2020-07-09,1.0,6.0,2,36.41,127.36,대전 유성구 북쪽 5km 지역
2020-07-09,0.8,13.0,1,36.51,127.99,경북 상주시 북서쪽 19km 지역
2020-07-07,1.3,14.0,1,36.23,127.42,대전 중구 남쪽 11km 지역
2020-07-07,3.3,12.0,3,37.19,125.55,인천 옹진군 연평도 남남서쪽 54km 해역
2020-07-06,1.1,13.0,1,35.79,129.19,경북 경주시 남남서쪽 6km 지역
2020-07-06,1.2,20.0,1,35.9,129.67,경북 포항시 남구 동남동쪽 30km 해역
2020-07-03,1.6,17.0,1,35.58,128.95,경남 밀양시 동북동쪽 20km 지역
2020-07-03,1.5,6.0,1,37.18,128.71,강원 영월군 동쪽 22km 지역
2020-07-03,2.3,6.0,3,37.18,128.71,강원 영월군 동쪽 22km 지역
2020-07-03,1.9,12.0,3,37.26,127.07,경기 수원시 영통구 동쪽 2km 지역
2020-07-03,0.8,5.0,1,36.55,128.01,경북 문경시 서남서쪽 16km 지역
2020-07-02,1.2,7.0,1,36.06,127.52,충남 금산군 남남동쪽 6km 지역
2020-07-02,1.2,6.0,1,36.06,127.52,충남 금산군 남남동쪽 6km 지역
2020-07-02,1.2,7.0,1,36.34,127.25,충남 공주시 남동쪽 17km 지역
2020-07-02,1.5,18.0,1,36.53,129.67,경북 영덕군 동북동쪽 30km 해역
2020-07-01,1.8,5.0,1,33.96,124.53,전남 신안군 흑산도 남서쪽 116km 해역
2020-06-30,1.7,18.0,1,36.67,127.63,충북 청주시 청원구 동쪽 13km 지역
2020-06-29,1.3,17.0,1,36.15,128.94,경북 영천시 북쪽 20km 지역
2020-06-28,1.4,6.0,1,35.87,127.48,전북 진안군 북북동쪽 10km 지역
2020-06-28,1.6,15.0,1,37.81,124.84,인천 옹진군 백령도 남동쪽 21km 해역
2020-06-27,1.3,18.0,1,37.99,126.03,북한 황해남도 해주 동남동쪽 28km 지역
2020-06-26,1.8,21.0,1,34.74,124.68,전남 신안군 흑산도 서쪽 73km 해역
2020-06-26,1.4,16.0,1,36.36,129.55,경북 영덕군 동남동쪽 18km 해역
2020-06-25,1.6,15.0,1,36.36,129.54,경북 영덕군 동남동쪽 17km 해역
2020-06-25,1.5,19.0,1,36.56,129.56,경북 영덕군 북동쪽 24km 해역
2020-06-25,1.2,8.0,1,36.3,126.83,충남 부여군 서북서쪽 8km 지역
2020-06-24,1.5,17.0,1,36.58,129.59,경북 영덕군 북동쪽 27km 해역
2020-06-23,2.1,6.0,3,37.86,126.9,경기 파주시 북동쪽 15km 지역
2020-06-23,1.0,7.0,1,36.24,127.19,충남 논산시 북동쪽 10km 지역
2020-06-23,1.6,23.0,1,35.84,129.76,경북 포항시 남구 동남동쪽 41km 해역
2020-06-23,0.9,5.0,1,37.97,126.99,경기 파주시 북동쪽 30km 지역
2020-06-23,1.3,14.0,1,36.61,128.21,경북 문경시 북동쪽 3km 지역
2020-06-21,1.1,7.0,1,38.47,128.51,강원 고성군 북북동쪽 11km 해역
2020-06-21,2.3,9.0,2,38.47,128.52,강원 고성군 북북동쪽 11km 해역
2020-06-21,1.6,9.0,1,34.12,125.25,전남 신안군 흑산도 남남서쪽 62km 해역
2020-06-21,1.8,5.0,1,35.87,127.49,전북 진안군 북동쪽 10km 지역
2020-06-20,1.3,16.0,1,37.32,126.59,인천 연수구 남서쪽 13km 해역
2020-06-19,1.7,20.0,1,35.26,126.62,전남 장성군 서남서쪽 16km 지역
2020-06-19,1.7,10.0,1,39.46,126.23,북한 평안남도 성천 북쪽 24km 지역
2020-06-17,0.8,5.0,1,36.02,128.18,경북 성주군 북서쪽 15km 지역
2020-06-16,1.7,12.0,1,33.31,127.2,제주 서귀포시 동쪽 60km 해역
2020-06-15,1.5,13.0,1,37.54,125.57,인천 옹진군 연평도 남서쪽 18km 해역
2020-06-15,1.7,24.0,1,33.18,127.11,제주 서귀포시 동쪽 52km 해역
2020-06-14,1.1,14.0,1,35.86,128.49,대구 달서구 북서쪽 5km 지역
2020-06-14,1.5,10.0,1,34.98,127.38,전남 순천시 서북서쪽 10km 지역
2020-06-14,1.2,10.0,1,36.38,126.68,충남 보령시 북동쪽 8km 지역
2020-06-13,1.2,18.0,1,35.7,128.91,경북 청도군 동북동쪽 17km 지역
2020-06-11,1.6,21.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-06-11,1.1,13.0,1,36.48,127.15,충남 공주시 북동쪽 5km 지역
2020-06-11,0.9,13.0,1,36.6,129.07,경북 영양군 남남서쪽 8km 지역
2020-06-10,0.6,11.0,1,36.08,127.58,충남 금산군 동남동쪽 9km 지역
2020-06-10,1.2,7.0,1,36.13,129.37,경북 포항시 북구 북쪽 10km 지역
2020-06-10,1.1,10.0,1,35.69,129.14,울산 울주군 북북서쪽 21km 지역
2020-06-09,1.8,21.0,1,33.52,126.07,제주 제주시 서쪽 43km 해역
2020-06-09,1.2,13.0,1,36.75,128.81,경북 안동시 북북동쪽 21km 지역
2020-06-08,1.1,12.0,1,35.75,129.19,경북 경주시 남남서쪽 10km 지역
2020-06-08,1.0,5.0,1,35.25,127.92,경남 진주시 서북서쪽 19km 지역
2020-06-08,1.4,7.0,2,36.01,128.01,경북 김천시 남남서쪽 17km 지역
2020-06-08,2.1,5.0,3,36.01,128.01,경북 김천시 남남서쪽 17km 지역
2020-06-07,1.1,12.0,1,36.43,127.02,충남 청양군 동쪽 20km 지역
2020-06-06,1.4,19.0,1,35.84,129.72,경북 포항시 남구 동남동쪽 38km 해역
2020-06-04,2.5,6.0,1,38.75,125.69,북한 황해북도 송림 동북동쪽 5km 지역
2020-06-04,1.4,17.0,1,33.38,127.18,제주 서귀포시 동북동쪽 59km 해역
2020-06-03,0.9,14.0,1,36.63,127.71,충북 보은군 북쪽 16km 지역
2020-06-03,1.0,9.0,1,36.5,128.68,경북 안동시 남남서쪽 9km 지역
2020-06-03,0.8,9.0,1,36.13,127.08,충남 논산시 남남서쪽 7km 지역
2020-06-02,0.8,14.0,1,36.68,127.55,충북 청주시 청원구 동북동쪽 6km 지역
2020-06-02,1.1,7.0,1,35.8,127.54,전북 장수군 북쪽 17km 지역
2020-06-02,1.1,17.0,1,35.63,128.14,경남 합천군 북북서쪽 7km 지역
2020-06-01,1.0,5.0,1,38.12,127.1,경기 연천군 북동쪽 3km 지역
2020-05-31,1.2,11.0,1,37.28,128.42,강원 영월군 북북서쪽 11km 지역
2020-05-31,1.3,12.0,1,35.68,127.4,전북 진안군 남쪽 13km 지역
2020-05-31,1.1,22.0,1,36.06,128.69,경북 군위군 남남동쪽 23km 지역
2020-05-31,1.5,10.0,1,35.75,127.22,전북 완주군 남남동쪽 18km 지역
2020-05-31,1.3,20.0,1,34.73,127.3,전남 고흥군 북쪽 13km 해역
2020-05-30,1.8,5.0,1,39.28,126.74,북한 평안남도 양덕 북동쪽 12km 지역
2020-05-28,1.0,8.0,1,36.1,129.34,경북 포항시 북구 북북서쪽 7km 지역
2020-05-28,0.8,19.0,1,34.74,127.29,전남 고흥군 북쪽 14km 지역
2020-05-27,1.4,6.0,2,36.01,128.01,경북 김천시 남남서쪽 17km 지역
2020-05-27,2.8,6.0,3,36.01,128.01,경북 김천시 남남서쪽 17km 지역
2020-05-27,1.3,17.0,1,34.73,127.28,전남 고흥군 북쪽 13km 해역
2020-05-26,0.8,18.0,1,34.74,127.29,전남 고흥군 북쪽 14km 지역
2020-05-26,1.3,22.0,1,34.73,127.29,전남 고흥군 북쪽 13km 해역
2020-05-26,1.1,21.0,1,34.72,127.29,전남 고흥군 북쪽 12km 해역
2020-05-26,1.1,11.0,1,35.77,129.15,경북 경주시 남서쪽 9km 지역
2020-05-25,0.6,15.0,1,36.75,127.29,충남 천안시 동남구 동남동쪽 14km 지역
2020-05-25,1.2,11.0,1,35.77,129.37,경북 경주시 동남동쪽 16km 지역
2020-05-23,1.4,22.0,1,34.65,126.39,전남 해남군 서북서쪽 21km 지역
2020-05-23,1.2,7.0,1,35.24,128.45,경남 함안군 남동쪽 5km 지역
2020-05-22,2.1,11.0,1,37.67,125.0,북한 황해남도 옹진 남서쪽 43km 해역
2020-05-22,1.1,12.0,2,36.35,128.92,경북 안동시 남동쪽 30km 지역
2020-05-21,1.5,18.0,1,34.79,126.98,전남 장흥군 북북동쪽 14km 지역
2020-05-21,1.6,18.0,1,34.79,126.98,전남 장흥군 북북동쪽 14km 지역
2020-05-21,1.2,16.0,1,34.78,126.97,전남 장흥군 북북동쪽 12km 지역
2020-05-19,1.7,15.0,1,36.09,129.25,경북 포항시 북구 서북서쪽 12km 지역
2020-05-19,1.4,9.0,1,37.36,129.47,강원 삼척시 동남동쪽 29km 해역
2020-05-18,1.4,6.0,1,36.12,129.36,경북 포항시 북구 북쪽 9km 지역
2020-05-18,1.9,14.0,2,36.51,129.17,경북 영양군 남남동쪽 18km 지역
2020-05-17,1.1,19.0,1,36.06,129.73,경북 포항시 북구 동쪽 33km 해역
2020-05-17,1.2,10.0,1,36.36,128.39,경북 의성군 서쪽 28km 지역
2020-05-17,0.9,11.0,1,37.18,128.82,강원 정선군 남남동쪽 26km 지역
2020-05-17,1.2,10.0,1,36.16,127.44,충남 금산군 북서쪽 7km 지역
2020-05-17,1.7,24.0,1,35.89,129.81,경북 포항시 남구 동남동쪽 43km 해역
2020-05-16,1.2,13.0,1,34.92,127.43,전남 순천시 서남서쪽 6km 지역
2020-05-16,1.6,18.0,1,37.25,125.0,인천 옹진군 연평도 남서쪽 77km 해역
2020-05-16,1.2,16.0,1,36.18,128.48,경북 구미시 동북동쪽 14km 지역
2020-05-15,1.3,12.0,1,37.19,127.65,경기 여주시 남쪽 12km 지역
2020-05-15,1.6,14.0,1,33.33,126.27,제주 제주시 남서쪽 31km 지역
2020-05-14,1.2,7.0,1,35.12,127.95,경남 사천시 북서쪽 17km 지역
2020-05-14,1.5,13.0,2,35.78,127.99,경남 거창군 북동쪽 13km 지역
2020-05-13,2.8,12.0,3,36.1,127.34,전북 완주군 북동쪽 27km 지역
2020-05-13,1.1,10.0,1,36.78,128.84,경북 안동시 북북동쪽 26km 지역
2020-05-12,1.8,9.0,1,34.34,125.43,전남 신안군 흑산도 남쪽 35km 해역
2020-05-11,1.0,17.0,1,38.66,127.17,북한 강원 평강 북북서쪽 30km 지역
2020-05-11,3.8,16.0,2,38.68,127.18,북한 강원 평강 북북서쪽 32km 지역
2020-05-11,1.5,18.0,1,33.89,127.43,전남 여수시 거문도 남동쪽 19km 해역
2020-05-10,1.7,18.0,1,35.66,129.53,울산 북구 동북동쪽 18km 해역
2020-05-09,2.2,8.0,1,38.87,126.22,북한 평안남도 성천 남쪽 41km 지역
2020-05-09,1.9,35.0,1,39.85,126.78,북한 함경남도 요덕 북북서쪽 23km 지역
2020-05-09,1.8,5.0,1,38.61,126.38,북한 황해북도 신계 북서쪽 18km 지역
2020-05-09,2.2,21.0,2,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-08,1.7,13.0,2,36.5,128.19,경북 상주시 북북동쪽 10km 지역
2020-05-08,1.3,12.0,1,37.34,127.23,경기 용인시 처인구 북북동쪽 12km 지역
2020-05-07,1.4,21.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-07,0.9,7.0,1,36.18,127.37,충남 금산군 북서쪽 13km 지역
2020-05-07,1.1,20.0,1,34.66,126.39,전남 해남군 서북서쪽 21km 지역
2020-05-07,1.5,20.0,1,34.66,126.39,전남 해남군 서북서쪽 21km 지역
2020-05-07,1.3,10.0,1,36.76,129.43,경북 울진군 남쪽 26km 지역
2020-05-07,2.1,17.0,1,34.77,124.68,전남 신안군 흑산도 서쪽 73km 해역
2020-05-07,1.4,20.0,1,36.53,127.96,경북 문경시 서남서쪽 21km 지역
2020-05-07,1.4,19.0,1,34.66,126.39,전남 해남군 서북서쪽 21km 지역
2020-05-06,1.4,8.0,1,34.77,126.78,전남 강진군 북쪽 14km 지역
2020-05-06,1.8,20.0,1,36.53,129.64,경북 영덕군 동북동쪽 28km 해역
2020-05-06,1.1,7.0,1,36.78,128.84,경북 안동시 북북동쪽 26km 지역
2020-05-06,1.4,10.0,1,36.78,128.84,경북 안동시 북북동쪽 26km 지역
2020-05-06,1.3,10.0,1,36.78,128.85,경북 안동시 북북동쪽 26km 지역
2020-05-06,1.2,21.0,1,34.66,126.38,전남 해남군 서북서쪽 22km 지역
2020-05-06,1.4,22.0,2,34.65,126.4,전남 해남군 서북서쪽 20km 지역
2020-05-06,1.8,21.0,2,34.66,126.39,전남 해남군 서북서쪽 21km 지역
2020-05-06,1.5,22.0,1,34.66,126.38,전남 해남군 서북서쪽 22km 지역
2020-05-06,1.5,20.0,1,34.66,126.39,전남 해남군 서북서쪽 21km 지역
2020-05-06,1.4,20.0,1,34.66,126.39,전남 해남군 서북서쪽 21km 지역
2020-05-05,1.8,21.0,1,34.66,126.39,전남 해남군 서북서쪽 21km 지역
2020-05-05,1.0,20.0,1,36.53,129.64,경북 영덕군 동북동쪽 28km 해역
2020-05-05,1.3,13.0,1,36.25,128.43,경북 군위군 서쪽 13km 지역
2020-05-05,1.4,18.0,1,34.66,126.39,전남 해남군 서북서쪽 21km 지역
2020-05-05,1.5,13.0,2,35.0,127.58,전남 광양시 서북서쪽 12km 지역
2020-05-05,1.5,21.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-05,1.6,20.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-05,1.4,20.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-05,1.5,6.0,1,36.13,129.37,경북 포항시 북구 북쪽 10km 지역
2020-05-05,1.5,13.0,1,36.8,128.62,경북 영주시 남남서쪽 1km 지역
2020-05-04,1.7,19.0,1,34.67,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-04,1.5,17.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-04,1.6,20.0,1,34.66,126.39,전남 해남군 서북서쪽 21km 지역
2020-05-04,1.2,17.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-04,1.2,20.0,1,34.66,126.39,전남 해남군 서북서쪽 21km 지역
2020-05-04,1.2,20.0,1,34.66,126.39,전남 해남군 서북서쪽 21km 지역
2020-05-04,1.4,20.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-04,1.5,20.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-04,1.5,19.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-04,1.5,20.0,1,34.66,126.39,전남 해남군 서북서쪽 21km 지역
2020-05-04,1.5,21.0,2,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-04,1.9,23.0,2,34.66,126.39,전남 해남군 서북서쪽 21km 지역
2020-05-04,1.4,20.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-04,1.6,21.0,1,34.66,126.39,전남 해남군 서북서쪽 21km 지역
2020-05-04,1.9,15.0,1,34.28,124.97,전남 신안군 흑산도 남서쪽 62km 해역
2020-05-03,1.7,21.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-03,1.2,18.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-03,1.5,19.0,1,34.66,126.39,전남 해남군 서북서쪽 21km 지역
2020-05-03,1.1,16.0,1,34.67,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-03,1.9,21.0,2,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-03,1.8,16.0,1,36.13,129.42,경북 포항시 북구 북북동쪽 11km 해역
2020-05-03,3.1,21.0,3,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-03,1.6,20.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-03,1.4,19.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-03,1.5,21.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-03,1.7,16.0,1,35.76,129.19,경북 경주시 남남서쪽 9km 지역
2020-05-02,1.2,19.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-02,1.4,20.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-02,0.8,15.0,1,36.8,127.89,충북 괴산군 동쪽 9km 지역
2020-05-02,1.2,20.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-02,2.3,21.0,2,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-01,1.7,21.0,1,34.66,126.39,전남 해남군 서북서쪽 21km 지역
2020-05-01,1.9,21.0,2,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-01,1.4,20.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-01,1.2,18.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-01,1.5,21.0,1,34.66,126.39,전남 해남군 서북서쪽 21km 지역
2020-05-01,1.9,21.0,2,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-05-01,1.3,20.0,1,34.67,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-30,1.4,20.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-30,1.1,18.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-30,1.4,22.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-30,1.3,21.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-30,1.5,20.0,1,34.65,126.4,전남 해남군 서북서쪽 20km 지역
2020-04-30,2.4,21.0,3,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-29,1.4,21.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-29,1.5,20.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-29,1.8,21.0,2,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-29,1.2,13.0,1,35.77,129.19,경북 경주시 남남서쪽 8km 지역
2020-04-28,1.4,21.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-28,1.5,20.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-28,1.2,10.0,1,36.94,128.65,경북 영주시 북쪽 15km 지역
2020-04-28,1.2,22.0,1,34.65,126.39,전남 해남군 서북서쪽 21km 지역
2020-04-28,1.0,19.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-28,1.3,18.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-28,0.9,18.0,1,34.67,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-28,1.3,21.0,1,34.66,126.39,전남 해남군 서북서쪽 21km 지역
2020-04-28,2.1,22.0,2,34.66,126.41,전남 해남군 서북서쪽 20km 지역
2020-04-28,1.1,8.0,1,36.16,127.43,충남 금산군 북서쪽 8km 지역
2020-04-28,1.2,8.0,1,36.16,127.44,충남 금산군 북서쪽 7km 지역
2020-04-28,2.4,10.0,2,36.16,127.43,충남 금산군 북서쪽 8km 지역
2020-04-28,1.3,21.0,1,34.67,126.39,전남 해남군 서북서쪽 22km 지역
2020-04-28,1.2,20.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-28,1.5,8.0,1,35.32,125.52,전남 신안군 흑산도 북쪽 75km 해역
2020-04-27,1.3,19.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-27,1.6,21.0,2,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-27,2.8,6.0,4,35.8,127.53,전북 장수군 북쪽 17km 지역
2020-04-27,1.7,5.0,1,36.73,128.42,경북 예천군 북북서쪽 9km 지역
2020-04-27,1.3,21.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-27,1.4,17.0,1,37.12,129.53,경북 울진군 북동쪽 18km 해역
2020-04-27,1.6,21.0,2,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-26,1.3,10.0,1,35.92,128.49,경북 칠곡군 남동쪽 12km 지역
2020-04-26,1.8,20.0,1,34.66,126.4,전남 해남군 서북서쪽 21km 지역
2020-04-26,1.4,15.0,1,36.82,127.97,충북 괴산군 동쪽 16km 지역
2020-04-26,1.8,8.0,1,38.47,126.17,북한 황해북도 평산 북서쪽 25km 지역
2020-04-25,1.7,7.0,1,35.78,129.31,경북 경주시 남동쪽 11km 지역
2020-04-25,1.8,19.0,1,36.53,129.65,경북 영덕군 동북동쪽 28km 해역
2020-04-25,1.6,17.0,1,34.73,127.65,전남 여수시 남남서쪽 4km 해역
2020-04-25,1.6,21.0,1,35.0,127.23,전남 순천시 서북서쪽 24km 지역
2020-04-24,2.3,15.0,1,35.3,125.54,전남 신안군 흑산도 북쪽 73km 해역
2020-04-23,1.3,20.0,1,36.52,129.65,경북 영덕군 동북동쪽 28km 해역
2020-04-23,1.5,13.0,1,35.78,129.19,경북 경주시 남남서쪽 7km 지역
2020-04-22,2.1,9.0,1,38.11,130.01,강원 동해시 북동쪽 102km 해역
2020-04-22,1.7,18.0,1,35.74,125.9,전북 군산시 어청도 남쪽 43km 해역
2020-04-22,1.5,10.0,1,35.77,129.37,경북 경주시 동남동쪽 16km 지역
2020-04-21,1.7,6.0,1,35.92,128.5,경북 칠곡군 남동쪽 12km 지역
2020-04-21,1.7,9.0,2,35.77,129.37,경북 경주시 동남동쪽 16km 지역
2020-04-20,1.8,14.0,1,36.04,126.61,충남 서천군 서남서쪽 9km 해역
2020-04-20,1.6,12.0,1,34.65,127.87,경남 남해군 남쪽 21km 해역
2020-04-20,1.9,7.0,1,36.08,129.33,경북 포항시 북구 북서쪽 5km 지역
2020-04-20,1.8,8.0,1,36.08,129.33,경북 포항시 북구 북서쪽 5km 지역
2020-04-19,1.3,11.0,1,34.98,127.38,전남 순천시 서북서쪽 10km 지역
2020-04-19,1.5,12.0,1,34.98,127.38,전남 순천시 서북서쪽 10km 지역
2020-04-19,1.5,16.0,1,35.56,126.33,전남 영광군 북북서쪽 36km 해역
2020-04-18,1.7,12.0,1,35.56,126.33,전남 영광군 북북서쪽 36km 해역
2020-04-18,2.3,14.0,2,37.58,126.14,인천 강화군 서남서쪽 36km 해역
2020-04-17,1.7,14.0,1,35.82,129.4,경북 경주시 동쪽 17km 지역
2020-04-17,1.1,5.0,1,36.51,128.95,경북 안동시 동남동쪽 21km 지역
2020-04-17,1.5,9.0,1,35.67,127.33,전북 진안군 남남서쪽 16km 지역
2020-04-16,1.5,13.0,1,36.18,128.96,경북 청송군 남남서쪽 30km 지역
2020-04-16,1.2,11.0,1,35.55,126.33,전남 영광군 북북서쪽 35km 해역
2020-04-15,1.7,19.0,1,33.0,126.2,제주 서귀포시 남서쪽 44km 해역
2020-04-15,1.1,15.0,1,37.01,127.78,충북 충주시 서쪽 13km 지역
2020-04-13,1.9,15.0,1,40.76,129.25,북한 함경북도 김책 북북동쪽 11km 지역
2020-04-12,1.6,14.0,1,36.96,129.36,경북 울진군 남서쪽 5km 지역
2020-04-12,1.2,9.0,1,36.41,127.63,충북 옥천군 북북동쪽 13km 지역
2020-04-12,1.1,8.0,1,38.13,127.09,경기 연천군 북북동쪽 4km 지역
